,Category,Name,Phone,Additional Phones,Google Maps URL,Website,Emails,Instagram,Facebook,YouTube,LinkedIn,Twitter,Business Status,Address,Total Reviews,Booking Links,Rating,Hours,Tech Domin
79,Software company,Ment Tech | Blockchain Development Company,074798 66444,"'+919399550525', '919399550525', '1131668044', '11316680448', '9193995505'",https://www.google.com/maps/place/Ment+Tech+%7C+Blockchain+Development+Company/data=!4m7!3m6!1s0x3962fd3f05cc1257:0xb06e4a1e439317c8!8m2!3d22.6792267!4d75.8346597!16s%2Fg%2F11mtjm0fw2!19sChIJVxLMBT_9YjkRyBeTQx5KbrA?authuser=0&hl=en&rclk=1,https://ment.tech/,'contact@ment.tech','https://www.instagram.com/menttechlabs/',"'https://www.facebook.com/menttechlabs', 'https://www.facebook.com/menttechlabs/'",,'https://www.linkedin.com/company/menttechlabs/','https://twitter.com/menttechlabs',Closes soon⋅ 7:30 pm ⋅ Opens 10:30 am Mon,"Annapurna Rd, Saraswati Nagar, Indore, Madhya Pradesh 452001",19.0,https://ment.tech/contact-us,4.9,Friday10:30 am–7:30 pmSaturdayClosedSundayClosedMonday10:30 am–7:30 pmTuesday10:30 am–7:30 pmWednesday10:30 am–7:30 pmThursday10:30 am–7:30 pmSuggest new hours,AI/ML
80,Software company,Quazma Techno Solutions Pvt Ltd,062647 09022,"'7313502366', '07313502366'",https://www.quazma.com/,https://www.quazma.com/,,'https://www.instagram.com/quazma_techno_solutions/','https://www.facebook.com/quazmatech/',,'https://www.linkedin.com/company/quazma/','https://twitter.com/Quazma_tech',Closed⋅ Opens 9 am Mon,"Shekhar central, 712, Palasia, Manorama Ganj, Indore, Madhya Pradesh 452001",17.0,nan,4.5,Friday9 am–6 pmSaturdayClosedSundayClosedMonday9 am–6 pmTuesday9 am–6 pmWednesday9 am–6 pmThursday9 am–6 pmSuggest new hours,Other
81,Software company,Stellar8 Labs,nan,"'1737058630', '1737058689', '1736747246'",https://www.google.com/maps/place/Stellar8+Labs/data=!4m7!3m6!1s0x3962fd3fa779e9a9:0x4a3084563a3bade2!8m2!3d22.7172125!4d75.8717773!16s%2Fg%2F11q4m29vh2!19sChIJqel5pz_9YjkR4q07OlaEMEo?authuser=0&hl=en&rclk=1,http://www.stellar8labs.com/,'info@stellar8labs.com',,,,'https://www.linkedin.com/company/stellar8labs/',,Closed⋅ Opens 12 pm Mon,"Block B, Corporate House, 110, South Tukoganj, Indore, Madhya Pradesh 452001",2.0,https://calendly.com/stellar8labs/30min,5.0,Friday12–7 pmSaturdayClosedSundayClosedMonday12–7 pmTuesday12–7 pmWednesday12–7 pmThursday12–7 pmSuggest new hours,Other
82,Software company,Walking Dreamz Technologies,070009 61866,"'+917000961866', '1742241407', '163722978580', '7000961866', '1734649032', '1742241408', '1742241406', '9170009618', '1734649033', '1637229785808', '917000961866', '1637229785'",https://www.google.com/maps/place/Walking+Dreamz+Technologies/data=!4m7!3m6!1s0x3962fd146cfcd09f:0x67a4e90ed3f3e3f9!8m2!3d22.678837!4d75.8345614!16s%2Fg%2F1q625w4yp!19sChIJn9D8bBT9YjkR-ePz0w7ppGc?authuser=0&hl=en&rclk=1,http://walkingdreamz.com/,'kishore@walkingdreamz.com','https://www.instagram.com/walkingdreamz/','https://www.facebook.com/walkingdreamz/',,'https://www.linkedin.com/company/walkingdreamztechnologies/',"'https://twitter.com/kishoregurjar', 'https://twitter.com/kishoregurjar?lang=en'",nan,"1st Floor, 2, Annapurna Rd, near Luv kush bakery, Prabhu Nagar, Indore, Madhya Pradesh 452009",18.0,nan,4.7,nan,Other
83,Software company,Deqode,nan,"'09461700072', '709411548318', '391683119017', '1700072787', '03582899570', '1716894595', '0143897694', '2019011506362', '1548318300', '9411548318', '1627541920', '3582899570', '1683119017', '611627541920', '1548323007', '931548318300', '01438976945', '731548323007', '201901150636', '211627541920', '9461700072', '358289957046', '1716892753', '2019011506'",https://deqode.com/?utm_source=Google&utm_medium=Search&utm_campaign=Google/Contact/,http://www.deqode.com/?utm_source=Google&utm_medium=Search&utm_campaign=Google,,'https://www.instagram.com/deqodesolutions/','https://www.facebook.com/deqodesolutions/',,"'https://www.linkedin.com/company/deqodesolutions/', 'https://www.linkedin.com/company/deqodesolutions/about/'",'https://twitter.com/deqodesolutions',Open⋅ Closes 11 pm,"Floor 8, Atulya IT Park, Madhya Pradesh 452001",45.0,https://deqode.com/contact/,4.4,Friday9 am–11 pmSaturdayClosedSundayClosedMonday9 am–11 pmTuesday9 am–11 pmWednesday9 am–11 pmThursday9 am–11 pmSuggest new hours,Other
84,Internet marketing service,Namaste Traffic – Digital Marketing Agency In Indore,nan,,https://www.google.com/maps/place/Namaste+Traffic+%E2%80%93+Digital+Marketing+Agency+In+Indore/data=!4m7!3m6!1s0x4588f900acb9764f:0x1097c9d7d7d733a7!8m2!3d22.7611691!4d75.8668774!16s%2Fg%2F11vwwy3clz!19sChIJT3a5rAD5iEURpzPX19fJlxA?authuser=0&hl=en&rclk=1,https://www.namastetraffic.com/,,,,,,,Closed⋅ Opens 10 am Sat,"B-82/1, behind HDFC Bank, near Madan Mahal Garden, Veena Nagar, Sukhliya, Indore, Madhya Pradesh 452010",33.0,nan,5.0,Friday9 am–7 pmSaturday10 am–3 pmSundayClosedMonday9 am–7 pmTuesday9 am–7 pmWednesday9 am–7 pmThursday9 am–7 pmSuggest new hours,Other
85,Software company,AgileBot Solutions,070589 21317,"'419443396960', '054348820940', '72031879472', '4194433969', '054348820948', '05434882093', '7203187947', '0543488209', '054348820949'",https://www.google.com/maps/place/AgileBot+Solutions/data=!4m7!3m6!1s0x3962fd53157cb45b:0x66310d03a6e43107!8m2!3d22.7250666!4d75.8467057!16s%2Fg%2F11swdhfv1p!19sChIJW7R8FVP9YjkRBzHkpgMNMWY?authuser=0&hl=en&rclk=1,http://agilebotsolutions.com/,'info@agilebotsolutions.com',,,,,,Closed⋅ Opens 9 am Mon,"17'A, Radha Nagar, Neelkanth Colony, Indore, Madhya Pradesh 452006",0.0,nan,nan,Friday9 am–5 pmSaturdayClosedSundayClosedMonday9 am–5 pmTuesday9 am–5 pmWednesday9 am–5 pmThursday9 am–5 pmSuggest new hours,Other
86,Software company,Think AI India Consulting,nan,"'6706738390', '1743183435', '1743184062', '1743184696', '26706738390', '1743183436', '9498646105'",https://www.google.com/maps/place/Think+AI+India+Consulting/data=!4m7!3m6!1s0x2f10d7a755b186fb:0x944e996faec7e915!8m2!3d21.0680074!4d82.7525294!16s%2Fg%2F11y1thfl_k!19sChIJ-4axVafXEC8RFenHrm-ZTpQ?authuser=0&hl=en&rclk=1,https://thinkaicorp.com/,"'image-1@2x-300x228.png', 'info@thinkaicorp.com', 'image-1@2x-768x585.png', 'image-1@2x-1024x780.png', 'image-1@2x.png', 'image-1@2x-1536x1170.png'",,'https://www.facebook.com/thinkaicorp',,'https://www.linkedin.com/company/think-ai-corporation/',,Closes soon⋅ 7:30 pm ⋅ Opens 10:30 am Mon,nan,0.0,nan,nan,Friday10:30 am–7:30 pmSaturdayClosedSundayClosedMonday10:30 am–7:30 pmTuesday10:30 am–7:30 pmWednesday10:30 am–7:30 pmThursday10:30 am–7:30 pmSuggest new hours,AI/ML
87,Software company,LinuxBean Solutions LLP,0731 498 0182,,https://www.google.com/maps/place/LinuxBean+Solutions+LLP/data=!4m7!3m6!1s0x3962fdade43801fb:0xf3856ab91c60db52!8m2!3d22.7042002!4d75.8427557!16s%2Fg%2F12hyd4zd6!19sChIJ-wE45K39YjkRUttgHLlqhfM?authuser=0&hl=en&rclk=1,nan,,,,,,,Open⋅ Closes 11:30 pm,"1, Annapurna Rd, above Titan Showroom, opposite Lotus Showroom, Mhow Naka Square, Usha Nagar, Indore, Madhya Pradesh 452009",33.0,nan,4.1,Friday10:30 am–11:30 pmSaturdayClosedSundayClosedMonday10:30 am–11:30 pmTuesday10:30 am–11:30 pmWednesday10:30 am–11:30 pmThursday10:30 am–10:30 pmSuggest new hours,Other
88,Software company,Blockchain & Mobile App Development Company - Virtual Height IT Services Pvt. Ltd.,095109 87700,"'1459775330955', '+919510987700', '+917574887700', '6877909569', '790956956329', '146877909569', '9510987700', '7574887700', '145977533095', '1459775330'",https://www.google.com/maps/place/Blockchain+%26+Mobile+App+Development+Company+-+Virtual+Height+IT+Services+Pvt.+Ltd./data=!4m7!3m6!1s0x3962fda9638f76d3:0xf46aa7d34cc4b2a6!8m2!3d22.722727!4d75.887071!16s%2Fg%2F11kb11xln1!19sChIJ03aPY6n9YjkRprLETNOnavQ?authuser=0&hl=en&rclk=1,https://www.virtualheight.com/?utm_source=GBP&utm_medium=Organic,'info@virtualheight.com','https://www.instagram.com/virtualheight','https://www.facebook.com/virtualheightitservices','https://www.youtube.com/channel/UCE0akgapNAPuuODD3cAbEkw','https://www.linkedin.com/company/virtual-height-it-services-pvt-ltd','https://twitter.com/virtualheight',Open⋅ Closes 9 pm,"Shekhar central, 719, AB Rd, Manorama Ganj, Indore, Madhya Pradesh 452018",3.0,https://www.virtualheight.com/index.html#contact-area,4.3,Friday9 am–9 pmSaturdayClosedSundayClosedMonday9 am–9 pmTuesday9 am–9 pmWednesday9 am–9 pmThursday9 am–9 pmSuggest new hours,AI/ML
89,Software company,Tuleip AI Solutions Pvt Ltd,098262 11419,"'1917774300', '+919826211419', '9198262114', '4162827812', '3875525179', '+19177743001'",https://www.google.com/maps/place/Tuleip+AI+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3962fcde6c583c33:0xf46d49fc436483ea!8m2!3d22.6895934!4d75.8609282!16s%2Fg%2F11y6qk_bsj!19sChIJMzxYbN78YjkR6oNkQ_xJbfQ?authuser=0&hl=en&rclk=1,https://www.tuleip.com/,'info@tuleip.com','https://www.instagram.com/tuleip.ai/','https://www.facebook.com/TuleipAI/',,'https://www.linkedin.com/company/tuleipaisolutions/',,Closed⋅ Opens 10 am Sat,"Karyasthal, Aditya Nagar, Vishnu Puri Colony, Indore, Madhya Pradesh 452001",0.0,nan,nan,Friday10 am–7 pmSaturday10 am–5 pmSundayClosedMonday10 am–7 pmTuesday10 am–7 pmWednesday10 am–7 pmThursday10 am–7 pmSuggest new hours,AI/ML
90,E - Commerce Agency,Optiwise - Ecommerce Services ( Techneer Ventures Pvt. Ltd. ),073890 56787,"'5943942777172', '504651176130', '1740098749', '1997162716170', '3761157937', '0203943046', '5927581125830', '+918817170132', '1167691157937', '7827272909879', '6261512321', '8715307512', '+917389056787', '9862471199140', '8953562747741', '9188171701', '7521159007', '7272909879', '1740098750', '7691157937', '1728499006', '+916261512321', '0406385585', '7162716170', '7542908808', '5247521159007', '1813761157937', '172322382194', '1723223821', '425431095864', '1077631094794', '7631094794', '1728499006860', '3942777172', '107192867070', '7389056787', '5887872892755', '2471199140', '3562747741', '1735333045', '7872892755', '5431095864', '490772778777', '4047542908808', '1002924805', '7581125830', '0772778777', '4651176130', '8817170132', '7192867070', '172849900686', '1723223821940'",https://www.google.com/maps/place/Optiwise+-+Ecommerce+Services+%28+Techneer+Ventures+Pvt.+Ltd.+%29/data=!4m7!3m6!1s0x3962fd4cc0e06251:0x554d91f48c29d5fb!8m2!3d22.7468996!4d75.8964925!16s%2Fg%2F11j4vs8cf4!19sChIJUWLgwEz9YjkR-9UpjPSRTVU?authuser=0&hl=en&rclk=1,http://www.optiwise.co.in/,,'https://www.instagram.com/optiwise.techneerventures/',"'https://www.facebook.com/optiwisetechneer/', 'http://www.facebook.com/2008/'",,,,Closed⋅ Opens 10 am Sat,"Plot no:- 367, Beside Tealogy Neo, PU 4, near Medanta Hospital, Scheme No 54, Madhya Pradesh 452010",137.0,nan,4.8,Friday10 am–7 pmSaturday10 am–7 pmSundayClosedMonday10 am–7 pmTuesday10 am–7 pmWednesday10 am–7 pmThursday10 am–7 pmSuggest new hours,Other
91,Software Training Institute,IOTA ACADEMY,078696 64602,"'15907653154', '119899997711', '1777634921', '0444590347', '624566281493', '3097865384', '758673256000', '99499998092', '17776349219', '2015960785', '12472627565', '1744247287', '9907931478', '91414591392', '1803900912', '211069460329', '7017534002964', '589999914169', '912226818195', '2305195801', '3468390915', '329999923706', '02233374943', '33299999237', '9122268181954', '9178696646', '990000009536', '630000114440', '39900000095', '869354467375', '9860852620', '9499998092', '27356412895', '4399995803', '124399995803', '1744247288', '1326799324', '4012860202836', '9259259259', '94700154798', '2352141355', '470000267028', '6300001144', '35899999141', '9354467375', '49899997711', '33919791905', '701753400296', '1414591392', '1247262756', '3299999237', '3761258506', '4012860202', '259259259259', '5899999141', '174424728859', '7599559548', '989999771118', '867325600000', '0502173272', '4534864378', '1744247288591', '605975123325', '59899997711', '2545352419', '6245662814', '99899997711', '4700002670', '505314453895', '898949983567', '5992497196', '7017534002', '8673256000', '112735641289', '8989499835673', '9900000095', '2900794028276', '949999809265', '7526716340', '0223337494', '6202774214', '6059751233', '94700002670', '9122268181', '5053144538', '9646167865', '149899997711', '797829007940', '3919791905', '2735641289', '439999580383', '19900000095', '66300001144', '2110694603', '5053144538958', '5907653154', '29900000095', '+917869664602', '9899997711', '69899997711', '7442472877978', '3372578893', '9470015479', '986085262075', '75267163404', '3537389287', '590765315440', '45348643784', '7978290079', '8989499835', '401286020283'",https://www.google.com/maps/place/IOTA+ACADEMY/data=!4m7!3m6!1s0x3962fd9ae800644f:0x22eb47a45caf1f4e!8m2!3d22.6936869!4d75.8673256!16s%2Fg%2F11r_tyzqrx!19sChIJT2QA6Jr9YjkRTh-vXKRH6yI?authuser=0&hl=en&rclk=1,http://www.iotaacademy.in/,"'8c4075d5481d476e945486754f783364@sentry.io', 'wecare@iotaacademy.in'",'https://www.instagram.com/iotaacademy.in/','https://www.facebook.com/iotaacademy.in',,'https://www.linkedin.com/company/iota-academy/','https://www.twitter.com/iotaacademy_in',Open⋅ Closes 8:30 pm,"1st Floor, GB Tower, opp. Veda Business Park, near Bhawarkua Main Road, Professor Colony, Indore, Madhya Pradesh 452001",401.0,nan,4.9,Friday9:30 am–8:30 pmSaturday9:30 am–8:30 pmSundayClosedMonday9:30 am–8:30 pmTuesday9:30 am–8:30 pmWednesday9:30 am–8:30 pmThursday9:30 am–8:30 pmSuggest new hours,Other
92,Software company,Creative Thoughts Informatics Pvt. Ltd.,nan,,https://www.creativethoughtsinfo.com/#/,https://www.creativethoughtsinfo.com/,,,,,,,Closes soon⋅ 7:30 pm ⋅ Opens 9:30 am Mon,"Shekhar central, 519, Manorama Ganj, Square, New Palasia, Indore, Madhya Pradesh 452001",7.0,nan,5.0,Friday9:30 am–7:30 pmSaturdayClosedSundayClosedMonday9:30 am–7:30 pmTuesday9:30 am–7:30 pmWednesday9:30 am–7:30 pmThursday9:30 am–7:30 pmSuggest new hours,Other
93,Website designer,Xita Technology Web Designer in indore,096691 84018,"'9196691840', '3752986640', '6251109335', '8121109296', '8752048007', '1744292243', '93751109335', '1744285762', '6328121109296', '6484371109375', '0621109296', '0039061109296', '93751109375', '3751109335', '3751109375', '4371109375', '718752048007', '1744285768', '656251109335', '7343752986640', '919669184018', '1744290596', '6640621109296', '9061109296', '1744285770', '2656251365351', '6251365351'",https://www.google.com/maps/place/Xita+Technology+Web+Designer+in+indore/data=!4m7!3m6!1s0x3962fd558c6018d9:0x89f4d9a1c243a33!8m2!3d22.7236954!4d75.866169!16s%2Fg%2F11y2f5mg10!19sChIJ2RhgjFX9YjkRMzokHJpNnwg?authuser=0&hl=en&rclk=1,https://www.xita.in/,'hello@wilsonbrock.com',,,,,,nan,"408, MSB-B, New Siyaganj, Indore, Madhya Pradesh 452007",18.0,nan,4.3,nan,Other
94,Software company,Bizfy Solutions LLP,nan,,https://bizfy.in/dash/loginform.php/Contact/,https://bizfy.in/,,,,,,,Open⋅ Closes 11 pm,"208, Captain CS Naidu Building, Opposite Grotto, Arcade, Indore, Madhya Pradesh 452001",0.0,nan,nan,Friday9 am–11 pmSaturdayClosedSundayClosedMonday9 am–11 pmTuesday9 am–11 pmWednesday9 am–11 pmThursday9 am–11 pmSuggest new hours,Other
95,Software company,MMC Convert,099264 77000,"'919926477000', '9926477000', '9199264770'",https://www.mmcconvert.com/pagenotfound,https://www.mmcconvert.com/,,,'https://www.facebook.com/mmcconvert/',,'https://www.linkedin.com/company/mmc-convert/','https://twitter.com/mmcconvert',Open 24 hours,"163, RNT Marg, opp. Nehru Statue, Thanewala Terrace, South Tukoganj, Indore, Madhya Pradesh 452001",251.0,https://calendly.com/mmcconvert/mmc-convert-1,4.6,FridayOpen 24 hoursSaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hoursTuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursSuggest new hours,Other
96,Software company,Tech FusionEra,093022 04834,"'2752186279', '5173355712', '2064139709472', '2064139404', '4703050537', '9174890185', '1093268037', '606765747070', '4200707397460', '2064139709', '728790283203', '053039550781', '3150530395507', '2752186279296', '077758789062', '070739746093', '918109413807', '305053710937', '740478515625', '4200707397', '740509033203', '728820800781', '4620777587890', '4620778198242', '3527288208', '413970947265', '4703050537109', '4620777587', '716661147590', '3027405090332', '9302204834', '4620778198', '1376093139648', '1470247497558', '2351525268554', '+919302204834', '024749755859', '6661147590', '5173355712890', '2351525268', '3150530395', '1376093139', '335571289062', '077819824218', '3527288208007', '0719347236', '218627929687', '3027405090', '1646067657470', '609313964843', '606781005859', '9181094138', '7489018503', '152526855468', '+917489018503', '1646067810058', '413940429687', '1470247497', '3027404785156', '2064139404296', '3527287902832', '1646067657', '3027404785', '1646067810', '3527287902', '01093268037'",https://www.google.com/maps/place/Tech+FusionEra/data=!4m7!3m6!1s0x3962fd4610693b3f:0xad8bc603fbaa7268!8m2!3d22.7631254!4d75.9240434!16s%2Fg%2F11lzwvxbqt!19sChIJPztpEEb9YjkRaHKq-wPGi60?authuser=0&hl=en&rclk=1,https://www.techfusionera.com/,'info@techfusionera.com',"'https://www.instagram.com/techfusionera', 'https://www.instagram.com/tech_fusionera/', 'https://www.instagram.com/tech_fusionera'",'https://www.facebook.com/techfusionera',,"'https://www.linkedin.com/company/techfusionera', 'https://www.linkedin.com/company/tech-fusionera'",'https://twitter.com/techfusionera',Closed⋅ Opens 10 am Sat,"Gate No. 2, Business Island, 305, opposite Samar Park, Indore, Madhya Pradesh 452010",17.0,https://www.techfusionera.com/contact,5.0,Friday10 am–7 pmSaturday10 am–7 pmSundayClosedMonday10 am–7 pmTuesday10 am–7 pmWednesday10 am–7 pmThursday10 am–7 pmSuggest new hours,Other
97,Software Training Institute,Codersdaily,097522 85534,"'2455472382', '1634114208', '245547238246', '9752285534', '163411420802', '1661244722783', '166124472278', '+919752285534', '+919669384334', '2455472382467', '1634114208022', '9196693843', '1661244722', '1620918150'",https://www.google.com/maps/place/Codersdaily/data=!4m7!3m6!1s0x3962fd05ea752261:0x2f16b293a4df3db5!8m2!3d22.6867745!4d75.871459!16s%2Fg%2F11hzllpmbn!19sChIJYSJ16gX9YjkRtT3fpJOyFi8?authuser=0&hl=en&rclk=1,https://codersdaily.in/,'info@codersdaily.in','https://www.instagram.com/codersdaily.in/','https://www.facebook.com/codersdaily/','https://www.youtube.com/channel/UCut8eUnqCRNq22nQKRceAQQ',"'https://www.linkedin.com/in/anmol-ajmera-3937201b2/', 'https://www.linkedin.com/in/harshal-sharma-080735229/', 'https://www.linkedin.com/in/sonali-kushwah-5414b6224/', 'https://www.linkedin.com/in/jayesh-mourya/', 'https://www.linkedin.com/in/shubham-nigam-384895214/', 'https://www.linkedin.com/in/tanuj-sonare-3a9009217/', 'https://www.linkedin.com/in/rohit-jat-4a80b8209/', 'https://www.linkedin.com/in/mohit-jain-a97370166/', 'https://www.linkedin.com/in/kuljeet-lama-386238223/'",,Closes soon⋅ 8 pm ⋅ Opens 9 am Sat,"204, Atulya IT Park, Indrapuri Colony, Bhanwar Kuwa, Indore, Madhya Pradesh 452014",162.0,https://codersdaily.in/contact,4.8,Friday9 am–8 pmSaturday9 am–8 pmSundayClosedMonday9 am–8 pmTuesday9 am–8 pmWednesday9 am–8 pmThursday9 am–8 pmSuggest new hours,AI/ML
98,Website designer,Expert Village Media Technologies | Ecommerce Development Agency,0731 421 6279,"'+13476900173', '1195572935134', '1120070115', '11016415104', '1347690017', '1195572935', '1101641510', '07314216279', '1662625609', '1045868078', '119557293513', '3476900173', '7314216279', '16626256099', '0731421627', '1001270003'",https://www.google.com/maps/place/Expert+Village+Media+Technologies+%7C+Ecommerce+Development+Agency/data=!4m7!3m6!1s0x3962fd40be8b8db5:0x7e388698bb5ff1c4!8m2!3d22.726688!4d75.879946!16s%2Fg%2F1pp2t_qn3!19sChIJtY2LvkD9YjkRxPFfu5iGOH4?authuser=0&hl=en&rclk=1,https://www.expertvillagemedia.com/,'info@expertvillagemedia.com','https://www.instagram.com/expertvillagemed',"'https://www.facebook.com/expertvillagemedia', 'https://www.facebook.com/tr'",,'https://www.linkedin.com/company/expert-village-media-technologies','https://twitter.com/expertvillageme',Closed⋅ Opens 10 am Mon,"Vidyapati Building, Race Course Rd, Janjeerwala Square, Opposite B.B.C., New Palasia, Indore, Madhya Pradesh 452001",25.0,https://calendly.com/sales-expertvillagemedia/call,4.7,Friday10 am–6:30 pmSaturdayClosedSundayClosedMonday10 am–6:30 pmTuesday10 am–6:30 pmWednesday10 am–6:30 pmThursday10 am–6:30 pmSuggest new hours,Other
99,Software company,Bitsquad software,078694 10057,"'1234567890', '4567891430', '7869410057', '+917869410057'",https://www.google.com/maps/place/Bitsquad+software/data=!4m7!3m6!1s0x3962fd9381c1dd93:0xc171fa32c9a51527!8m2!3d22.7488768!4d75.8978927!16s%2Fg%2F11tp95ld2t!19sChIJk93BgZP9YjkRJxWlyTL6ccE?authuser=0&hl=en&rclk=1,https://bitsquadsoftware.com/,'info@bitsquadsoftware.com',,,,"'https://www.linkedin.com/company/bitsquad-software/', 'https://www.linkedin.com/company/bitsquad-software/mycompany/'",,Closed⋅ Opens 10 am Mon,"78, Ratna Lok Colony Rd, Sheetal Nagar, Indore, Madhya Pradesh 452010",47.0,nan,4.7,Friday10 am–7 pmSaturdayClosedSundayClosedMonday10 am–7 pmTuesday10 am–7 pmWednesday10 am–7 pmThursday10 am–7 pmSuggest new hours,Software
100,Software company,Ultra Modern Technologies,086400 89400,"'615503458354', '8640089400', '+918640089400', '918640089400', '9186400894', '6155034583544', '6155034583'",https://www.google.com/maps/place/Ultra+Modern+Technologies/data=!4m7!3m6!1s0x3962fdf80bee3ccb:0x687eaae2d2acdc7a!8m2!3d22.6973737!4d75.8636195!16s%2Fg%2F11krs49_46!19sChIJyzzuC_j9YjkRetys0uKqfmg?authuser=0&hl=en&rclk=1,http://www.ultramoderntechnologies.com/,"'Ultramoderntechnologies01@gmail.com', '01@gmail.com'",'https://www.instagram.com/ultramoderntechnologies/',"'https://www.facebook.com/profile.php', 'https://www.facebook.com/profile.php?id=61550345835440'",,'https://www.linkedin.com/company/ultra-modern-technology/',,Closed⋅ Opens 9 am Mon,"626, Holani Commerce, Khatiwala Tank, Indore, Madhya Pradesh 452001",9.0,nan,5.0,Friday9 am–6 pmSaturdayClosedSundayClosedMonday9 am–6 pmTuesday9 am–6 pmWednesday9 am–6 pmThursday9 am–6 pmSuggest new hours,Other
101,Software company,Technomancy Pvt. Ltd.,088390 79168,"'7307425734', '+918839079168', '9188390791'",https://www.google.com/maps/place/Technomancy+Pvt.+Ltd./data=!4m7!3m6!1s0x3962fd6190e675f5:0x2435ec55d0357196!8m2!3d22.746!4d75.8718!16s%2Fg%2F11stvs1b9m!19sChIJ9XXmkGH9YjkRlnE10FXsNSQ?authuser=0&hl=en&rclk=1,https://www.technomancy.co.in/,,,,,'https://www.linkedin.com/company/technomancy-pvt-ltd/',,Closes soon⋅ 7:30 pm ⋅ Opens 10 am Mon,"31/11, Pardesipura, Indore, Madhya Pradesh 452003",3.0,nan,5.0,Friday10 am–7:30 pmSaturdayClosedSundayClosedMonday10 am–7:30 pmTuesday10 am–7:30 pmWednesday10 am–7:30 pmThursday10 am–7:30 pmSuggest new hours,Other
102,Software company,Inventurs Cube,nan,"'1743604736', '9194257583', '1736783243', '1743604731', '1744107194', '9425758368', '1744264690', '+919425758368', '1743613649', '9425758992', '1743604716', '173678324357', '1736783243578', '1744188603'",https://inventurs.com/,https://inventurs.com/,,'https://www.instagram.com/inventurs',,,"'https://www.linkedin.com/in/manishkumarshukla/', 'https://www.linkedin.com/in/archit-agarwal-61516328/'",,Open⋅ Closes 6 am Sat,nan,2.0,nan,5.0,Friday12–6 am9 am–12 amSaturday12–6 am9 am–12 amSunday12–6 amMonday9 am–12 amTuesday12–6 am9 am–12 amWednesday12–6 am9 am–12 amThursday12–6 am9 am–12 amSuggest new hours,Other
103,Educational institution,Arivihan Technologies Private Limited,nan,"'+917060324201', '9170603242'",https://arivihan.com/contact,http://arivihan.com/,,'https://www.instagram.com/arivihan/',,"'https://www.youtube.com/embed/', 'https://www.youtube.com/channel/UCbjW2lsqUwhYsz2lDFolSKw'",,,Open⋅ Closes 8:30 pm,"811, Skye Earth Corporate Park, above Skye Earth Corporate Park Building, Sector B, Slice 5, Aranya Nagar, Scheme 78, Vijay Nagar, Indore, Madhya Pradesh 452010",15.0,nan,4.6,Friday10:30 am–8:30 pmSaturday10:30 am–8:30 pmSundayClosedMonday10:30 am–8:30 pmTuesday10:30 am–8:30 pmWednesday10:30 am–8:30 pmThursday10:30 am–8:30 pmSuggest new hours,Other
104,Software Training Institute,"Jobsense, Training & Placement Institute, Indore Branch",091099 15110,'9109914110',"https://www.google.com/maps/place/Jobsense,+Training+%26+Placement+Institute,+Indore+Branch/data=!4m7!3m6!1s0x3962fd8fc380c2bd:0xde410b10f4ce39cc!8m2!3d22.7447887!4d75.8960329!16s%2Fg%2F11y7tjr67f!19sChIJvcKAw4_9YjkRzDnO9BALQd4?authuser=0&hl=en&rclk=1",https://www.jobsense.in/,'info@jobsense.in','https://www.instagram.com/jobsense_get_job_ready/','https://www.facebook.com/jobsense.in',,'https://www.linkedin.com/company/jobsense-pvt-ltd/','https://twitter.com/jobsenseindia',Closes soon⋅ 7:30 pm ⋅ Opens 9 am Sat,"Ground Floor, 167 PU, behind C21 Mall, opposite to Nilkamal Furniture, Scheme No 55, Vijay Nagar, Scheme 54 PU4, Indore, Madhya Pradesh 452010",30.0,nan,4.7,Friday9 am–7:30 pmSaturday9 am–7:30 pmSundayClosedMonday9 am–7:30 pmTuesday9 am–7:30 pmWednesday9 am–7:30 pmThursday9 am–7:30 pmSuggest new hours,AI/ML
